town,year,week,value
桃園市平鎮區,2019,13,19.4
桃園市復興區,2019,13,15.86
桃園市新屋區,2019,13,10.57
桃園市桃園區,2019,13,15.25
桃園市楊梅區,2019,13,13.44
桃園市蘆竹區,2019,13,14.86
桃園市觀音區,2019,13,11.0
桃園市龍潭區,2019,13,11.88
桃園市龜山區,2019,13,15.4
臺中市北屯區,2019,13,13.17
臺中市南屯區,2019,13,14.67
臺中市后里區,2019,13,11.0
臺中市外埔區,2019,13,10.6
臺中市大安區,2019,13,11.67
臺中市大甲區,2019,13,11.0
臺中市大肚區,2019,13,13.0
臺中市大里區,2019,13,16.6
臺中市大雅區,2019,13,13.5
臺中市太平區,2019,13,14.75
臺中市新社區,2019,13,12.4
臺中市東勢區,2019,13,11.71
臺中市東區,2019,13,16.0
臺中市梧棲區,2019,13,12.67
臺中市沙鹿區,2019,13,13.0
臺中市清水區,2019,13,12.67
臺中市潭子區,2019,13,13.5
臺中市烏日區,2019,13,15.0
臺中市石岡區,2019,13,12.0
臺中市神岡區,2019,13,12.33
臺中市西區,2019,13,16.0
臺中市西屯區,2019,13,13.75
臺中市豐原區,2019,13,12.0
臺中市霧峰區,2019,13,15.25
臺中市龍井區,2019,13,12.5
臺北市中山區,2019,13,26.0
臺北市中正區,2019,13,21.0
臺北市信義區,2019,13,20.0
臺北市內湖區,2019,13,19.5
臺北市北投區,2019,13,13.67
臺北市南港區,2019,13,18.5
臺北市士林區,2019,13,14.5
臺北市文山區,2019,13,16.75
臺北市松山區,2019,13,22.0
臺北市萬華區,2019,13,23.0
臺南市七股區,2019,13,11.07
臺南市下營區,2019,13,11.67
臺南市中西區,2019,13,12.0
臺南市仁德區,2019,13,12.0
臺南市佳里區,2019,13,11.0
臺南市六甲區,2019,13,11.2
臺南市北區,2019,13,12.0
臺南市北門區,2019,13,11.0
臺南市南化區,2019,13,10.53
臺南市南區,2019,13,12.0
臺南市善化區,2019,13,9.0
臺南市大內區,2019,13,10.0
臺南市學甲區,2019,13,11.0
臺南市安南區,2019,13,11.2
臺南市安定區,2019,13,10.67
臺南市官田區,2019,13,10.5
臺南市將軍區,2019,13,11.0
臺南市山上區,2019,13,9.5
臺南市左鎮區,2019,13,10.57
臺南市後壁區,2019,13,11.86
臺南市新化區,2019,13,10.25
臺南市新市區,2019,13,9.5
臺南市新營區,2019,13,12.0
臺南市東區,2019,13,12.0
臺南市東山區,2019,13,11.7
臺南市柳營區,2019,13,12.0
臺南市楠西區,2019,13,11.0
臺南市歸仁區,2019,13,11.8
臺南市永康區,2019,13,11.5
臺南市玉井區,2019,13,10.71
臺南市白河區,2019,13,12.54
臺南市西港區,2019,13,10.5
臺南市關廟區,2019,13,11.6
臺南市鹽水區,2019,13,11.8
臺南市麻豆區,2019,13,10.25
臺南市龍崎區,2019,13,11.0
臺東縣卑南鄉,2019,13,5.82
臺東縣大武鄉,2019,13,10.8
臺東縣太麻里鄉,2019,13,8.75
臺東縣延平鄉,2019,13,4.57
臺東縣成功鎮,2019,13,3.2
臺東縣東河鄉,2019,13,3.41
臺東縣池上鄉,2019,13,3.0
臺東縣海端鄉,2019,13,3.0
臺東縣綠島鄉,2019,13,5.0
臺東縣臺東市,2019,13,5.09
臺東縣蘭嶼鄉,2019,13,3.0
臺東縣達仁鄉,2019,13,10.8
臺東縣金峰鄉,2019,13,10.36
臺東縣長濱鄉,2019,13,4.92
臺東縣關山鎮,2019,13,3.0
臺東縣鹿野鄉,2019,13,3.17
花蓮縣光復鄉,2019,13,8.33
花蓮縣卓溪鄉,2019,13,5.15
花蓮縣吉安鄉,2019,13,7.0
花蓮縣壽豐鄉,2019,13,7.0
花蓮縣富里鄉,2019,13,3.5
花蓮縣新城鄉,2019,13,7.0
花蓮縣玉里鎮,2019,13,5.36
花蓮縣瑞穗鄉,2019,13,7.38
花蓮縣秀林鄉,2019,13,8.19
花蓮縣花蓮市,2019,13,7.0
花蓮縣萬榮鄉,2019,13,8.6
花蓮縣豐濱鄉,2019,13,7.24
花蓮縣鳳林鎮,2019,13,7.8
苗栗縣三灣鄉,2019,13,12.0
苗栗縣三義鄉,2019,13,8.0
苗栗縣公館鄉,2019,13,10.86
苗栗縣卓蘭鎮,2019,13,10.0
苗栗縣南庄鄉,2019,13,11.62
苗栗縣大湖鄉,2019,13,9.33
苗栗縣後龍鎮,2019,13,11.22
苗栗縣泰安鄉,2019,13,11.0
苗栗縣獅潭鄉,2019,13,11.29
苗栗縣竹南鎮,2019,13,12.0
苗栗縣苑裡鎮,2019,13,9.2
苗栗縣苗栗市,2019,13,11.0
苗栗縣西湖鄉,2019,13,11.0
苗栗縣通霄鎮,2019,13,10.0
苗栗縣造橋鄉,2019,13,11.8
苗栗縣銅鑼鄉,2019,13,9.38
苗栗縣頭份市,2019,13,12.0
苗栗縣頭屋鄉,2019,13,11.25
雲林縣二崙鄉,2019,13,9.8
雲林縣元長鄉,2019,13,9.4
雲林縣北港鎮,2019,13,9.67
雲林縣口湖鄉,2019,13,8.89
雲林縣古坑鄉,2019,13,11.23
雲林縣四湖鄉,2019,13,7.56
雲林縣土庫鎮,2019,13,9.6
雲林縣大埤鄉,2019,13,10.33
雲林縣崙背鄉,2019,13,9.0
雲林縣斗六市,2019,13,11.7
雲林縣斗南鎮,2019,13,10.8
雲林縣東勢鄉,2019,13,8.2
雲林縣林內鄉,2019,13,11.0
雲林縣水林鄉,2019,13,9.12
雲林縣臺西鄉,2019,13,7.5
雲林縣莿桐鄉,2019,13,11.2
雲林縣虎尾鎮,2019,13,10.43
雲林縣褒忠鄉,2019,13,9.0
雲林縣西螺鎮,2019,13,10.25
雲林縣麥寮鄉,2019,13,8.83
高雄市三民區,2019,13,14.0
高雄市仁武區,2019,13,14.67
高雄市內門區,2019,13,9.38
高雄市六龜區,2019,13,9.54
高雄市前金區,2019,13,13.0
高雄市前鎮區,2019,13,17.67
高雄市大寮區,2019,13,16.29
高雄市大樹區,2019,13,13.57
高雄市大社區,2019,13,14.0
高雄市小港區,2019,13,17.6
高雄市岡山區,2019,13,12.8
高雄市左營區,2019,13,12.5
高雄市彌陀區,2019,13,13.0
高雄市旗山區,2019,13,8.73
高雄市旗津區,2019,13,17.0
高雄市杉林區,2019,13,9.0
高雄市林園區,2019,13,12.67
高雄市桃源區,2019,13,10.5
高雄市梓官區,2019,13,13.0
高雄市楠梓區,2019,13,13.25
高雄市橋頭區,2019,13,12.0
高雄市永安區,2019,13,13.0
高雄市湖內區,2019,13,12.5
高雄市燕巢區,2019,13,13.0
高雄市田寮區,2019,13,12.0
高雄市甲仙區,2019,13,10.43
高雄市美濃區,2019,13,7.4
高雄市苓雅區,2019,13,16.0
高雄市茂林區,2019,13,10.0
高雄市茄萣區,2019,13,13.0
高雄市路竹區,2019,13,13.0
高雄市阿蓮區,2019,13,13.0
高雄市鳥松區,2019,13,15.67
高雄市鳳山區,2019,13,18.0
高雄市鼓山區,2019,13,12.67
南投縣中寮鄉,2019,14,13.5
南投縣仁愛鄉,2019,14,12.0
南投縣信義鄉,2019,14,12.0
南投縣南投市,2019,14,14.0
南投縣名間鄉,2019,14,13.12
南投縣國姓鄉,2019,14,12.75
南投縣埔里鎮,2019,14,12.0
南投縣水里鄉,2019,14,12.0
南投縣竹山鎮,2019,14,11.07
南投縣草屯鎮,2019,14,13.88
南投縣集集鎮,2019,14,12.67
南投縣魚池鄉,2019,14,12.0
南投縣鹿谷鄉,2019,14,11.6
嘉義市東區,2019,14,12.0
嘉義市西區,2019,14,12.25
嘉義縣中埔鄉,2019,14,11.9
嘉義縣六腳鄉,2019,14,9.0
嘉義縣大埔鄉,2019,14,11.0
嘉義縣大林鎮,2019,14,10.83
嘉義縣太保市,2019,14,10.43
嘉義縣布袋鎮,2019,14,9.67
嘉義縣新港鄉,2019,14,10.0
嘉義縣朴子市,2019,14,8.0
嘉義縣東石鄉,2019,14,8.57
嘉義縣梅山鄉,2019,14,11.17
嘉義縣民雄鄉,2019,14,11.14
嘉義縣水上鄉,2019,14,11.8
嘉義縣溪口鄉,2019,14,10.25
嘉義縣番路鄉,2019,14,11.25
嘉義縣竹崎鄉,2019,14,11.88
嘉義縣義竹鄉,2019,14,10.22
嘉義縣鹿草鄉,2019,14,9.83
基隆市七堵區,2019,14,15.83
基隆市仁愛區,2019,14,14.0
基隆市信義區,2019,14,14.0
基隆市安樂區,2019,14,11.0
基隆市暖暖區,2019,14,15.0
宜蘭縣三星鄉,2019,14,9.22
宜蘭縣五結鄉,2019,14,7.75
宜蘭縣冬山鄉,2019,14,8.25
宜蘭縣南澳鄉,2019,14,10.7
宜蘭縣員山鄉,2019,14,9.3
宜蘭縣壯圍鄉,2019,14,7.0
宜蘭縣大同鄉,2019,14,13.0
宜蘭縣宜蘭市,2019,14,5.5
宜蘭縣礁溪鄉,2019,14,8.12
宜蘭縣蘇澳鎮,2019,14,9.1
宜蘭縣頭城鎮,2019,14,15.0
屏東縣三地門鄉,2019,14,10.38
屏東縣九如鄉,2019,14,12.0
屏東縣佳冬鄉,2019,14,11.33
屏東縣來義鄉,2019,14,10.88
屏東縣內埔鄉,2019,14,11.88
屏東縣南州鄉,2019,14,11.0
屏東縣屏東市,2019,14,12.29
屏東縣崁頂鄉,2019,14,11.67
屏東縣恆春鎮,2019,14,2.25
屏東縣新園鄉,2019,14,13.67
屏東縣新埤鄉,2019,14,10.14
屏東縣春日鄉,2019,14,11.09
屏東縣東港鎮,2019,14,13.0
屏東縣枋寮鄉,2019,14,11.6
屏東縣枋山鄉,2019,14,11.0
屏東縣林邊鄉,2019,14,12.0
屏東縣泰武鄉,2019,14,10.8
屏東縣滿州鄉,2019,14,2.8
屏東縣潮州鎮,2019,14,10.0
屏東縣牡丹鄉,2019,14,5.69
屏東縣獅子鄉,2019,14,9.39
屏東縣琉球鄉,2019,14,13.0
屏東縣瑪家鄉,2019,14,11.8
屏東縣竹田鄉,2019,14,11.67
屏東縣萬丹鄉,2019,14,14.17
屏東縣萬巒鄉,2019,14,10.33
屏東縣車城鄉,2019,14,3.33
屏東縣里港鄉,2019,14,9.33
屏東縣長治鄉,2019,14,12.0
屏東縣霧臺鄉,2019,14,11.0
屏東縣高樹鄉,2019,14,9.14
屏東縣鹽埔鄉,2019,14,11.5
屏東縣麟洛鄉,2019,14,12.0
彰化縣二林鎮,2019,14,9.0
彰化縣二水鄉,2019,14,11.5
彰化縣伸港鄉,2019,14,10.5
彰化縣北斗鎮,2019,14,11.5
彰化縣和美鎮,2019,14,12.0
彰化縣員林市,2019,14,13.0
彰化縣埔心鄉,2019,14,12.0
彰化縣埔鹽鄉,2019,14,10.5
彰化縣埤頭鄉,2019,14,9.4
彰化縣大城鄉,2019,14,8.89
彰化縣大村鄉,2019,14,13.0
彰化縣彰化市,2019,14,14.0
彰化縣永靖鄉,2019,14,11.5
彰化縣溪州鄉,2019,14,11.43
彰化縣溪湖鎮,2019,14,10.25
彰化縣田中鎮,2019,14,12.5
彰化縣田尾鄉,2019,14,11.5
彰化縣社頭鄉,2019,14,13.0
彰化縣福興鄉,2019,14,11.12
彰化縣秀水鄉,2019,14,13.0
彰化縣竹塘鄉,2019,14,9.25
彰化縣線西鄉,2019,14,10.0
彰化縣芬園鄉,2019,14,14.2
彰化縣花壇鄉,2019,14,13.75
彰化縣芳苑鄉,2019,14,9.31
彰化縣鹿港鎮,2019,14,10.67
新北市三峽區,2019,14,20.14
新北市三芝區,2019,14,7.4
新北市三重區,2019,14,39.0
新北市中和區,2019,14,23.0
新北市五股區,2019,14,22.33
新北市八里區,2019,14,16.0
新北市土城區,2019,14,20.0
新北市坪林區,2019,14,17.6
新北市平溪區,2019,14,17.25
新北市新店區,2019,14,19.3
新北市新莊區,2019,14,20.33
新北市板橋區,2019,14,22.0
新北市林口區,2019,14,15.5
新北市樹林區,2019,14,20.0
新北市永和區,2019,14,23.0
新北市汐止區,2019,14,18.86
新北市淡水區,2019,14,11.67
新北市深坑區,2019,14,21.0
新北市烏來區,2019,14,18.89
新北市瑞芳區,2019,14,14.83
新北市石碇區,2019,14,20.0
新北市石門區,2019,14,12.6
新北市萬里區,2019,14,10.33
新北市蘆洲區,2019,14,25.0
新北市貢寮區,2019,14,16.7
新北市金山區,2019,14,11.75
新北市雙溪區,2019,14,16.54
新北市鶯歌區,2019,14,18.5
新竹市北區,2019,14,13.0
新竹市東區,2019,14,13.0
新竹市香山區,2019,14,12.8
新竹縣五峰鄉,2019,14,11.75
新竹縣北埔鄉,2019,14,10.75
新竹縣寶山鄉,2019,14,11.83
新竹縣尖石鄉,2019,14,14.4
新竹縣峨眉鄉,2019,14,11.6
新竹縣新埔鎮,2019,14,11.5
新竹縣新豐鄉,2019,14,10.0
新竹縣橫山鄉,2019,14,11.0
新竹縣湖口鄉,2019,14,9.5
新竹縣竹北市,2019,14,12.0
新竹縣竹東鎮,2019,14,10.67
新竹縣芎林鄉,2019,14,10.25
新竹縣關西鎮,2019,14,13.69
桃園市中壢區,2019,14,21.67
桃園市八德區,2019,14,20.0
桃園市大園區,2019,14,12.75
桃園市大溪區,2019,14,17.55
桃園市平鎮區,2019,14,21.2
桃園市復興區,2019,14,18.14
桃園市新屋區,2019,14,10.57
桃園市桃園區,2019,14,18.0
桃園市楊梅區,2019,14,14.44
桃園市蘆竹區,2019,14,16.29
桃園市觀音區,2019,14,10.6
桃園市龍潭區,2019,14,13.75
桃園市龜山區,2019,14,17.4
臺中市北屯區,2019,14,13.67
臺中市南屯區,2019,14,14.67
臺中市后里區,2019,14,11.33
臺中市外埔區,2019,14,11.0
臺中市大安區,2019,14,12.33
臺中市大甲區,2019,14,11.4
臺中市大肚區,2019,14,13.75
臺中市大里區,2019,14,16.0
臺中市大雅區,2019,14,14.0
臺中市太平區,2019,14,14.62
臺中市新社區,2019,14,12.6
臺中市東勢區,2019,14,12.0
臺中市東區,2019,14,15.0
臺中市梧棲區,2019,14,13.0
臺中市沙鹿區,2019,14,13.25
臺中市清水區,2019,14,13.0
臺中市潭子區,2019,14,13.5
臺中市烏日區,2019,14,14.67
臺中市石岡區,2019,14,12.0
臺中市神岡區,2019,14,12.67
臺中市西區,2019,14,15.0
臺中市西屯區,2019,14,14.25
臺中市豐原區,2019,14,12.0
臺中市霧峰區,2019,14,15.0
臺中市龍井區,2019,14,12.75
臺北市中山區,2019,14,28.0
臺北市中正區,2019,14,24.0
臺北市信義區,2019,14,24.0
臺北市內湖區,2019,14,22.5
臺北市北投區,2019,14,15.67
臺北市南港區,2019,14,22.0
臺北市士林區,2019,14,16.67
臺北市文山區,2019,14,20.25
臺北市松山區,2019,14,25.0
臺北市萬華區,2019,14,25.0
臺南市七股區,2019,14,11.0
臺南市下營區,2019,14,10.67
臺南市中西區,2019,14,12.0
臺南市仁德區,2019,14,12.0
臺南市佳里區,2019,14,10.25
臺南市六甲區,2019,14,11.0
臺南市北區,2019,14,12.0
臺南市北門區,2019,14,10.0
臺南市南化區,2019,14,10.13
臺南市南區,2019,14,12.0
臺南市善化區,2019,14,8.17
臺南市大內區,2019,14,9.5
臺南市學甲區,2019,14,10.33
臺南市安南區,2019,14,11.1
臺南市安定區,2019,14,10.0
臺南市官田區,2019,14,9.62
臺南市將軍區,2019,14,10.6
臺南市山上區,2019,14,9.0
臺南市左鎮區,2019,14,10.0
臺南市後壁區,2019,14,11.14
臺南市新化區,2019,14,9.75
臺南市新市區,2019,14,8.83
臺南市新營區,2019,14,11.67
臺南市東區,2019,14,12.0
臺南市東山區,2019,14,11.1
臺南市柳營區,2019,14,11.43
臺南市楠西區,2019,14,10.27
臺南市歸仁區,2019,14,11.6
臺南市永康區,2019,14,11.5
臺南市玉井區,2019,14,10.0
臺南市白河區,2019,14,11.54
臺南市西港區,2019,14,10.0
臺南市關廟區,2019,14,11.2
臺南市鹽水區,2019,14,11.0
臺南市麻豆區,2019,14,9.5
臺南市龍崎區,2019,14,10.5
臺東縣卑南鄉,2019,14,4.77
臺東縣大武鄉,2019,14,10.0
臺東縣太麻里鄉,2019,14,7.88
臺東縣延平鄉,2019,14,4.14
臺東縣成功鎮,2019,14,3.2
臺東縣東河鄉,2019,14,3.29
臺東縣池上鄉,2019,14,3.0
臺東縣海端鄉,2019,14,3.0
臺東縣綠島鄉,2019,14,4.0
臺東縣臺東市,2019,14,4.0
臺東縣蘭嶼鄉,2019,14,3.0
臺東縣達仁鄉,2019,14,10.25
臺東縣金峰鄉,2019,14,9.55
臺東縣長濱鄉,2019,14,4.83
臺東縣關山鎮,2019,14,3.0
臺東縣鹿野鄉,2019,14,3.17
花蓮縣光復鄉,2019,14,7.92
花蓮縣卓溪鄉,2019,14,5.23
花蓮縣吉安鄉,2019,14,6.0
花蓮縣壽豐鄉,2019,14,6.5
花蓮縣富里鄉,2019,14,3.5
花蓮縣新城鄉,2019,14,6.0
花蓮縣玉里鎮,2019,14,5.36
花蓮縣瑞穗鄉,2019,14,7.15
花蓮縣秀林鄉,2019,14,8.0
花蓮縣花蓮市,2019,14,6.0
花蓮縣萬榮鄉,2019,14,8.2
花蓮縣豐濱鄉,2019,14,6.88
花蓮縣鳳林鎮,2019,14,7.2
苗栗縣三灣鄉,2019,14,12.0
苗栗縣三義鄉,2019,14,8.0
苗栗縣公館鄉,2019,14,12.43
苗栗縣卓蘭鎮,2019,14,10.2
苗栗縣南庄鄉,2019,14,12.12
苗栗縣大湖鄉,2019,14,9.67
苗栗縣後龍鎮,2019,14,12.67
苗栗縣泰安鄉,2019,14,12.0
苗栗縣獅潭鄉,2019,14,12.14
苗栗縣竹南鎮,2019,14,12.0
苗栗縣苑裡鎮,2019,14,9.2
苗栗縣苗栗市,2019,14,13.0
苗栗縣西湖鄉,2019,14,12.75
苗栗縣通霄鎮,2019,14,10.64
苗栗縣造橋鄉,2019,14,12.4
苗栗縣銅鑼鄉,2019,14,9.62
苗栗縣頭份市,2019,14,12.0
苗栗縣頭屋鄉,2019,14,13.0
雲林縣二崙鄉,2019,14,9.0
雲林縣元長鄉,2019,14,9.4
雲林縣北港鎮,2019,14,9.67
雲林縣口湖鄉,2019,14,8.56
雲林縣古坑鄉,2019,14,12.0
雲林縣四湖鄉,2019,14,7.33
雲林縣土庫鎮,2019,14,8.8
雲林縣大埤鄉,2019,14,10.33
雲林縣崙背鄉,2019,14,8.0
雲林縣斗六市,2019,14,11.9
雲林縣斗南鎮,2019,14,11.2
雲林縣東勢鄉,2019,14,7.6
雲林縣林內鄉,2019,14,11.5
雲林縣水林鄉,2019,14,9.0
雲林縣臺西鄉,2019,14,7.17
雲林縣莿桐鄉,2019,14,11.8
雲林縣虎尾鎮,2019,14,10.14
雲林縣褒忠鄉,2019,14,8.0
雲林縣西螺鎮,2019,14,10.25
雲林縣麥寮鄉,2019,14,8.0
高雄市三民區,2019,14,13.0
高雄市仁武區,2019,14,13.67
高雄市內門區,2019,14,9.0
高雄市六龜區,2019,14,9.08
高雄市前金區,2019,14,11.0
高雄市前鎮區,2019,14,16.67
高雄市大寮區,2019,14,15.57
高雄市大樹區,2019,14,12.71
高雄市大社區,2019,14,12.0
高雄市小港區,2019,14,16.4
高雄市岡山區,2019,14,11.8
高雄市左營區,2019,14,11.0
高雄市彌陀區,2019,14,12.0
高雄市旗山區,2019,14,8.55
高雄市旗津區,2019,14,16.0
高雄市杉林區,2019,14,8.6
高雄市林園區,2019,14,12.67
高雄市桃源區,2019,14,10.0
高雄市梓官區,2019,14,12.0
高雄市楠梓區,2019,14,12.0
高雄市橋頭區,2019,14,11.0
高雄市永安區,2019,14,12.0
高雄市湖內區,2019,14,12.0
高雄市燕巢區,2019,14,12.0
高雄市田寮區,2019,14,11.38
高雄市甲仙區,2019,14,10.0
高雄市美濃區,2019,14,7.3
高雄市苓雅區,2019,14,15.0
高雄市茂林區,2019,14,9.5
高雄市茄萣區,2019,14,12.0
高雄市路竹區,2019,14,12.0
高雄市阿蓮區,2019,14,12.0
高雄市鳥松區,2019,14,14.67
高雄市鳳山區,2019,14,17.0
高雄市鼓山區,2019,14,11.0
南投縣中寮鄉,2019,15,13.33
南投縣仁愛鄉,2019,15,11.0
南投縣信義鄉,2019,15,11.0
南投縣南投市,2019,15,14.57
南投縣名間鄉,2019,15,13.12
南投縣國姓鄉,2019,15,11.83
南投縣埔里鎮,2019,15,11.0
南投縣水里鄉,2019,15,11.67
南投縣竹山鎮,2019,15,10.71
南投縣草屯鎮,2019,15,13.75
南投縣集集鎮,2019,15,12.0
南投縣魚池鄉,2019,15,11.43
南投縣鹿谷鄉,2019,15,11.2
嘉義市東區,2019,15,12.0
嘉義市西區,2019,15,12.0
嘉義縣中埔鄉,2019,15,11.3
嘉義縣六腳鄉,2019,15,8.67
嘉義縣大埔鄉,2019,15,10.8
嘉義縣大林鎮,2019,15,10.67
嘉義縣太保市,2019,15,9.86
嘉義縣布袋鎮,2019,15,9.33
嘉義縣新港鄉,2019,15,10.0
嘉義縣朴子市,2019,15,8.0
嘉義縣東石鄉,2019,15,8.29
嘉義縣梅山鄉,2019,15,11.0
嘉義縣民雄鄉,2019,15,11.0
嘉義縣水上鄉,2019,15,11.8
嘉義縣溪口鄉,2019,15,10.0
嘉義縣番路鄉,2019,15,11.12
嘉義縣竹崎鄉,2019,15,11.12
嘉義縣義竹鄉,2019,15,9.89
嘉義縣鹿草鄉,2019,15,9.67
基隆市七堵區,2019,15,13.67
基隆市仁愛區,2019,15,11.0
基隆市信義區,2019,15,11.0
基隆市安樂區,2019,15,8.5
基隆市暖暖區,2019,15,12.0
宜蘭縣三星鄉,2019,15,7.67
宜蘭縣五結鄉,2019,15,6.0
宜蘭縣冬山鄉,2019,15,6.25
宜蘭縣南澳鄉,2019,15,8.43
宜蘭縣員山鄉,2019,15,7.9
宜蘭縣壯圍鄉,2019,15,6.0
宜蘭縣大同鄉,2019,15,10.85
宜蘭縣宜蘭市,2019,15,5.0
宜蘭縣礁溪鄉,2019,15,7.12
宜蘭縣蘇澳鎮,2019,15,6.8
宜蘭縣頭城鎮,2019,15,12.71
屏東縣三地門鄉,2019,15,9.77
屏東縣九如鄉,2019,15,11.5
屏東縣佳冬鄉,2019,15,10.0
屏東縣來義鄉,2019,15,9.75
屏東縣內埔鄉,2019,15,10.88
屏東縣南州鄉,2019,15,10.0
屏東縣屏東市,2019,15,11.57
屏東縣崁頂鄉,2019,15,10.33
屏東縣恆春鎮,2019,15,2.0
屏東縣新園鄉,2019,15,12.0
屏東縣新埤鄉,2019,15,9.0
屏東縣春日鄉,2019,15,10.0
屏東縣東港鎮,2019,15,10.67
屏東縣枋寮鄉,2019,15,10.2
屏東縣枋山鄉,2019,15,10.0
屏東縣林邊鄉,2019,15,10.5
屏東縣泰武鄉,2019,15,9.8
屏東縣滿州鄉,2019,15,2.53
屏東縣潮州鎮,2019,15,9.0
屏東縣牡丹鄉,2019,15,5.19
屏東縣獅子鄉,2019,15,8.61
屏東縣琉球鄉,2019,15,12.0
屏東縣瑪家鄉,2019,15,11.0
屏東縣竹田鄉,2019,15,10.67
屏東縣萬丹鄉,2019,15,13.17
屏東縣萬巒鄉,2019,15,9.33
屏東縣車城鄉,2019,15,3.33
屏東縣里港鄉,2019,15,9.17
屏東縣長治鄉,2019,15,11.0
屏東縣霧臺鄉,2019,15,10.0
屏東縣高樹鄉,2019,15,8.86
屏東縣鹽埔鄉,2019,15,10.83
屏東縣麟洛鄉,2019,15,11.5
彰化縣二林鎮,2019,15,9.0
彰化縣二水鄉,2019,15,11.25
彰化縣伸港鄉,2019,15,10.25
彰化縣北斗鎮,2019,15,11.0
彰化縣和美鎮,2019,15,11.25
彰化縣員林市,2019,15,13.0
彰化縣埔心鄉,2019,15,12.0
彰化縣埔鹽鄉,2019,15,10.25
彰化縣埤頭鄉,2019,15,9.4
彰化縣大城鄉,2019,15,8.78
彰化縣大村鄉,2019,15,12.5
彰化縣彰化市,2019,15,13.0
彰化縣永靖鄉,2019,15,11.5
彰化縣溪州鄉,2019,15,11.0
彰化縣溪湖鎮,2019,15,10.0
彰化縣田中鎮,2019,15,12.5
彰化縣田尾鄉,2019,15,10.5
彰化縣社頭鄉,2019,15,12.5
彰化縣福興鄉,2019,15,10.62
彰化縣秀水鄉,2019,15,12.5
彰化縣竹塘鄉,2019,15,9.25
彰化縣線西鄉,2019,15,10.0
彰化縣芬園鄉,2019,15,13.6
彰化縣花壇鄉,2019,15,13.0
彰化縣芳苑鄉,2019,15,9.15
彰化縣鹿港鎮,2019,15,10.17
新北市三峽區,2019,15,17.14
新北市三芝區,2019,15,6.6
新北市三重區,2019,15,34.0
新北市中和區,2019,15,19.0
新北市五股區,2019,15,18.67
新北市八里區,2019,15,12.5
新北市土城區,2019,15,17.0
新北市坪林區,2019,15,14.9
新北市平溪區,2019,15,14.62
新北市新店區,2019,15,16.6
新北市新莊區,2019,15,17.33
新北市板橋區,2019,15,19.5
新北市林口區,2019,15,13.5
新北市樹林區,2019,15,17.0
新北市永和區,2019,15,19.0
新北市汐止區,2019,15,17.14
新北市淡水區,2019,15,8.33
新北市深坑區,2019,15,18.0
新北市烏來區,2019,15,16.11
新北市瑞芳區,2019,15,11.5
新北市石碇區,2019,15,17.31
新北市石門區,2019,15,10.8
新北市萬里區,2019,15,8.67
新北市蘆洲區,2019,15,22.0
新北市貢寮區,2019,15,13.8
新北市金山區,2019,15,10.25
新北市雙溪區,2019,15,13.69
新北市鶯歌區,2019,15,15.5
新竹市北區,2019,15,11.0
新竹市東區,2019,15,11.0
新竹市香山區,2019,15,11.0
新竹縣五峰鄉,2019,15,10.25
新竹縣北埔鄉,2019,15,9.0
新竹縣寶山鄉,2019,15,10.33
新竹縣尖石鄉,2019,15,12.4
新竹縣峨眉鄉,2019,15,10.0
新竹縣新埔鎮,2019,15,10.5
新竹縣新豐鄉,2019,15,9.6
新竹縣橫山鄉,2019,15,9.83
新竹縣湖口鄉,2019,15,9.5
新竹縣竹北市,2019,15,10.6
新竹縣竹東鎮,2019,15,9.0
新竹縣芎林鄉,2019,15,8.75
新竹縣關西鎮,2019,15,11.85
桃園市中壢區,2019,15,19.33
桃園市八德區,2019,15,17.0
桃園市大園區,2019,15,13.75
桃園市大溪區,2019,15,15.09
桃園市平鎮區,2019,15,18.6
桃園市復興區,2019,15,15.57
桃園市新屋區,2019,15,10.57
桃園市桃園區,2019,15,14.5
桃園市楊梅區,2019,15,13.33
桃園市蘆竹區,2019,15,14.71
桃園市觀音區,2019,15,10.9
桃園市龍潭區,2019,15,11.75
